reviewid,content,sentiment,product,price,delivery,service,app,source_file
3b994616-11d6-4bda-8646-66041f1906ab,1 hệ thống nát bét. 1 lũ mọi rợ. 1 lũ rừng rú lấy luật chó nào đem lên áp đặt khách hàng. 2 nick 2 điện thoại khác nhau mà bảo vi phạm thể lệ. Thể lệ cái má chó nhà m. Nhân viên mất dạy. Trả lời như 1 cái máy. Lũ ăn cướp,negative,1,0,0,1,0,absa_annotation_batch_001.csv
ced9508d-2041-4dd1-a678-f7b48eb90363,Cái này hk bít nói sao nữa mik thấy ko có tận tình phục vụ lắm thì phải.,positive,0,0,0,0,0,absa_annotation_batch_001.csv
a284343c-98d3-4188-81b1-0fa00984c6ee,Hàng chuẩn.,positive,1,0,0,0,0,absa_annotation_batch_001.csv
94dd65b1-00b7-465c-9256-372d636b70d8,Úng dụng rất hay,positive,0,0,0,0,0,absa_annotation_batch_001.csv
5a0a322d-b44e-41a4-b1e7-8262aaf2c62f,ứng dụng này rất tiện lợi,positive,0,0,0,0,1,absa_annotation_batch_001.csv
c3a1e087-6789-4f7a-85b0-1e1504613888,"Dịch vụ giao hàng của BEST quá chậm. Đặt hàng từ 3/02 hẹn khách 07/2 trên App nhận hàng đến 09/02 mới nhận được hàng. 2 kiện hàng đặt đều trễ như nhau Tôi phải chờ đợi để nhận hàng vì ko có người thân nhận giúp. 1 trải nghiệm cực kỳ tệ hại Chính thức xoá App Tiki vì Tổng đài gọi ko được, email phản hồi trong 24h, automation app tào lao.",negative,1,0,1,1,1,absa_annotation_batch_003.csv
33726a6a-0b73-44f4-9043-21d111bc6226,"Giao hàng quá chậm, thua xa shopee và lazada",neutral,0,0,1,0,0,absa_annotation_sample.csv
e220537b-70c2-4f7e-b07e-adc3ae61eff1,"Ứng dụng lúc này rất tệ không vào được, cứ xác nhận đi xác nhận lại hoài, phiền phức....",negative,0,0,0,0,1,absa_annotation_batch_002.csv
ac1c4bc3-4baa-4888-8c33-b751d0bded15,Deal tốt. Giao hàng nhanh,positive,1,0,1,0,0,absa_annotation_batch_002.csv
5abbfdd7-1261-4c98-8dea-3bd140666ba1,Hủy đơn hàng kiểu gì?,neutral,1,0,0,0,1,absa_annotation_batch_001.csv
6e2fe203-1a8e-4590-9740-322c2be66c4b,Quá tệ mua hàng gần 2 tuần chưa có hàng .,negative,1,0,0,0,0,absa_annotation_batch_002.csv
a5917702-cf8b-4d18-92c0-43e7971e1ed2,Xác thực sdt chậm,neutral,0,0,0,0,0,absa_annotation_batch_003.csv
bc75bb9c-a7eb-44f4-87cf-e5dd15d00c96,Xin hỏi tại s lại ko cho chuyển hàng nhanh ??,neutral,1,0,0,0,0,absa_annotation_batch_002.csv
dd5261eb-d154-4121-a51e-d892a9f8ab8f,App mua sắm cskh rất kém săn sales ko giao hàng người bán và khâu vận chuyển xích mích tự hủy đơn hàng của khách và đổ thừa khách ko nghe máy. Rất tệ khi mua hàng ở app này mọi người qua shopee hay tiki mua hàng se ổn hơn.,negative,1,1,1,0,1,absa_annotation_batch_001.csv
3dd5dbe6-1219-4b33-a105-967d94972612,tin tưởng và tiện lợi,positive,0,0,0,0,0,absa_annotation_batch_001.csv
ef12f3e9-a0c2-4add-b6fc-e931510bbd9f,Oder hàng nhanh chóng \q,positive,1,0,0,0,0,absa_annotation_batch_002.csv
0e7897ec-9d04-4ee2-bee4-f1c584535cca,Sao hk có chổ hủy đơn hàng zậy ạ,neutral,1,0,0,0,1,absa_annotation_batch_001.csv
5e83adc4-3997-411f-8cd5-fae959900b7d,Thanh toán tiền mặt sao không được,positive,0,1,0,0,1,absa_annotation_batch_002.csv
c45a1590-1992-4bce-9427-317fe244bb76,Điện thoại chính hãng. chuyển hàng nhanh.,positive,1,0,0,0,0,absa_annotation_batch_001.csv
6cd801c5-9587-4539-b01b-4986abe441b3,Cài đặt lâu quá,neutral,0,0,0,0,0,absa_annotation_batch_001.csv
a6605ba8-e067-4582-b24e-55645445eaa7,Rất tiện lợi y người noi trợ in OK,positive,0,0,0,0,0,absa_annotation_batch_003.csv
7323e174-f617-4efe-be2e-8666d9148fac,Hehehehehe người ta kêu đi chơi với anh sẽ,positive,0,0,0,0,0,absa_annotation_batch_002.csv
2c3700e5-27ab-4e21-82ec-6c7d13fb2973,Có tiến bộ,neutral,0,0,0,0,0,absa_annotation_batch_003.csv
131030bc-4864-441c-b7ff-d99a06f8be18,"Bnb về BB,*",neutral,0,0,0,0,0,absa_annotation_batch_002.csv
4f0cdab5-2638-4673-9f1c-c5af636a9507,"ngày càng tệ,cho xuống 3.*",neutral,0,0,0,0,0,absa_annotation_batch_001.csv
fca25a1e-e5b2-4a86-af73-53f8fe2bad84,Bên này giao hàng quá lâu như thế ai mà dám dat hàng Nếu bán hàng cạnh tranh thì từ nhân viên den người giao hàng phải tranh thủ chứ ko phải nghe khách hủy don hang là nói oke như thế thì bao giờ công ty mới khá lên được cái này giám đốc phải coi lại bộ phận chăm sóc khách hàng,negative,1,1,1,1,0,absa_annotation_batch_001.csv
cb096c37-48ff-4616-82d4-1239e174ce13,noi giao trong vong 2 tieng ma dat gan ca tuan chua giao,negative,0,0,0,0,0,absa_annotation_batch_002.csv
8efb80be-7b12-40f9-bdc1-5d33577b5a41,"chậm chạp,lề mề, không thèm quan tâm đến câu hỏi của khách hàng,tiki trong mắt tôi là như vậy",negative,1,0,0,0,0,absa_annotation_batch_003.csv
fe2b8fe1-c3c1-4a69-b8b3-c8d874ac16a5,"dóng gói kỹ.sp y hình,chất lượng tốt",positive,1,0,0,0,0,absa_annotation_batch_001.csv
cfad1b9d-169e-4ec0-a0f3-40bd7081b25d,3sao khi cho mấy shop k uy tín vô,positive,0,0,0,0,0,absa_annotation_batch_003.csv
fd234c68-c5e7-4ece-bb5c-021d5cc7560c,"Đặt ở Tiki rất là nhiều lần rồi,lần nào cũng vô cùng hài lòng lắm luôn😊😊Gói hàng vào hộp rất là kĩ lưỡng,sách mới,đẹp,không hư hại hay rách gì,giá thành rất ổn😉Với lại ưu điểm chính là giao hàng vô cùng nhanh,đặt hôm nay thì trưa ngày mốt đã giao tới😁😁😁Mong Tiki nhập nhiều sách Tiểu thuyết ngôn tình về ạ😊",positive,1,1,1,0,0,absa_annotation_batch_001.csv
08f2fc04-901e-46e4-b7f0-58378a36aa25,Tui tim dep ma no len giay,negative,0,0,0,0,0,absa_annotation_batch_002.csv
a08d6f93-038f-4149-902a-de77565bb4fa,"Quảng cáo lắm, đang xem hàng để đặt thì cứ quảng cáo tiki app😓",negative,1,0,0,0,1,absa_annotation_batch_001.csv
7309196c-9148-4448-b02d-3e62fb138c8f,Cảm ơn Tiki nhiều. Thật sự nhà sách kiểu cũ đã không còn đáp ứng được nhu cầu về sách nữa vì lượng sách không đầy đủ. Tôi thường mua sách trên Tiki vì có nhiều nhà sách bán hàng trên ứng dụng. Cảm giác như vào hết nhà sách này đến nhà sách nọ để kiếm sách đã không còn mất nhiều thời gian nữa.,positive,1,1,0,0,1,absa_annotation_batch_002.csv
4fcbf236-8037-46e3-b418-bb37c43a84e5,"tiki là chỗ giao hàng rất uy tính nha ae . khi giao hàng mình yêu cầu xem hàng nhân viên rất nhiệt tình tự tay cắt sản phẩm cho xem . ko vừa ý nhân viên sẽ đem về , và gửi lời xin lỗi . tiki rất tuyệt nha mn",positive,1,0,1,1,1,absa_annotation_batch_003.csv
291659c9-aa2d-4e94-a172-04f9c32e6560,Tiki không có bán nhiều đồ như shoppe,positive,0,0,0,0,0,absa_annotation_batch_002.csv
42016361-e371-4fbd-b7d7-292fa63581b5,Bình thường,neutral,0,0,0,0,0,absa_annotation_batch_003.csv
7431f332-b31d-47e3-9b3a-23e5743ec0a3,tiki cực kì giao lâu luôn mà nó bảo giao trong 2h mà giờ đợi máy tháng luôn r mà chưa giao làm ăn cái này chết r,negative,0,0,0,0,0,absa_annotation_batch_003.csv
8425d868-f4ac-4c8d-8953-0b43e2610174,tính năng xóa lịch sữ tìm kiếm không có như những app khác như tiki lazada....cần xem lại để tốt hơn,negative,0,0,0,0,1,absa_annotation_batch_002.csv
abae4c9f-e3b3-4599-94cb-0b8c93a66b71,Hơn 1 tuần trời sau ngày hẹn giao hàng vẫn k thấy hàng đâu ?????,negative,1,0,1,0,0,absa_annotation_batch_003.csv
da8ed7fd-c1e1-4703-ab9e-9b98477daadc,App rất được có thư mình muốn mua nhưng khi mua thì mình đã điền đầy đủ thông tin vào rồi thì phải làm sao nữa a Còn lúc tư vấn thì mình hỏi thì ko ai hồi đáp lại mình mong ad có thể cho thêm hướng dẫn mua hàng a,neutral,1,0,0,0,1,absa_annotation_batch_001.csv
a009ab2e-56ce-4243-9f35-adfb3ad9f166,"bản cập nhật khá tệ. đơn hàng vừa đặt xong lại ""Order not found"" lên cập nhật xong thì hiện 1 loạt mấy đơn. Vô xem thì không hiện đơn lên, không hủy đơn được. tiki cần khắc phục sớm. đó giờ tin tưởng mua hàng của tiki thôi mà giờ lỗi vậy thì làm sao",negative,1,0,0,0,1,absa_annotation_batch_002.csv
f07c3942-60be-4196-98e8-383c82765717,Âm thanh thông báo luôn làm tôi giật mình.,neutral,0,0,0,0,0,absa_annotation_batch_003.csv
c04ad098-b881-4a80-a125-1697f0a0f57b,Ok nhanh chong de mua,positive,0,0,0,0,0,absa_annotation_batch_003.csv
