reviewid,content,sentiment,product,price,delivery,service,app,source_file,risk_level,risk_score,label_count
7b6f0399-87d6-4f23-90e6-2fa62dab4d22,Sản phẩm bị lỗi tiki đã đền đáp lại cho minh,positive,1,0,0,0,1,absa_annotation_batch_002.csv,low,2,2
57f3dc9a-3660-42dc-8850-9156f505c862,lần đầu tiên tải và mua hàng bị ship cho đợi nắng 30p gọi lại thì bảo chiều mới giao,negative,1,0,1,0,0,absa_annotation_batch_003.csv,low,2,2
adecd38c-171c-414a-a607-ecb2dfea9f2f,"Tiki giao hàng nhanh, rất tiện cho mấy người hay nôn nóng như mình, về khoản sách thì cứ tiki mà quất thoi.",positive,1,0,1,0,0,absa_annotation_batch_003.csv,low,2,2
6cfb7ca0-6aff-4026-9871-1d5d90ac194c,Bên tiki bán hàng vẫn đắt hơn lazada..Mình mua ruột nồi áp suất 6L .340k. Không mất Síp nhưng so với lazada vẫn mắc hơn 15k. Tuy rằng mất nặng mà vẫn rẻ cũng nồi 6L ionx. Mong bên tiki bán hàng giá cả hợp lí chút,neutral,1,1,0,0,0,absa_annotation_batch_003.csv,low,2,2
a5712f08-95c9-4a15-ac73-fc230a8bb3d1,Tôi cảm thấy tiki khá ổn nhưng app thì làm người khác khó hiểu. Không thể thanh toán qua app . Vậy tiki xu và mã giảm giá để làm gì. Dù tôi đã cập nhật app nhiều lần,neutral,0,1,0,0,1,absa_annotation_batch_003.csv,low,2,2
032f5cd9-38fd-4c62-bf40-b35c65a2c317,Ship rất nhanh và hay sale,positive,0,1,1,0,0,absa_annotation_batch_003.csv,low,2,2
b44be827-f7a5-4e71-9fda-765c02ad8b40,"sản phẩm nhìn đẹp,bắt mắt giao hàng nhanh ,có bảo hành.",positive,1,0,1,0,0,absa_annotation_batch_003.csv,low,2,2
4b54ca06-606b-4f19-ab1b-3f3991a1997e,Shop bán đồ mà tự hủy đơn hàng của khách luôn.bó tay 😡😡😠😠,negative,1,0,0,0,1,absa_annotation_batch_003.csv,low,2,2
2d173064-6877-4b75-8585-0b8bf1c4de14,Cũng đc nhưng ship đắt quá,neutral,0,1,1,0,0,absa_annotation_batch_003.csv,low,2,2
1e4055a0-b0c8-4749-9536-7b929902f18d,Ship quá đắt,neutral,0,1,1,0,0,absa_annotation_batch_003.csv,low,2,2
3a3ceb8e-ffff-4ab0-9aef-488a57c9fa1b,"Trước h mua hàng Tiki đều vì cái chất lượng và sự uy tín. Dạo gần đây chất lượng thì thấp dần, sự uy tín cũng giảm theo. Cách bán hàng của Tiki cũng lạ dần dần, mua sản phẩm mấy chục triệu giao hàng xong phải đợi thêm hơn 1 ngày mới có kĩ thuật tới láp ráp... Nhiều khi giờ tiki còn thua shop**. 2 sao động viên chờ sự thay đổi...",positive,1,0,1,0,0,absa_annotation_batch_003.csv,low,2,2
201e36de-b464-4975-b737-7ced5e69587a,Uy tín Giao Hàng Nhanh ngoài mong đợi. Rất hài lòng.,positive,1,0,1,0,0,absa_annotation_batch_003.csv,low,2,2
9abb131d-6d63-4bc5-a649-d54e4e64941e,ứng dụng rất tốt các mặt hàng đing như hình tuy nhiên chưa đúng như giao trong vòng hai tiếng,positive,1,0,0,0,1,absa_annotation_batch_003.csv,low,2,2
03224474-7f5c-45e9-9efc-49064582a3c7,"thời gian giao hàng quá lâu, muốn nhận hàng phải mấy nửa tháng mà trong lúc đang cần",negative,1,0,1,0,0,absa_annotation_batch_003.csv,low,2,2
5609d7b4-c659-4c41-bb58-da37a6c9567c,Giao hàng quá chậm..,neutral,1,0,1,0,0,absa_annotation_batch_003.csv,low,2,2
2de59458-694b-40a1-a8da-a60682686bae,Mua hay bán hàng gì trên này cũng khó hơn app khác,positive,1,0,0,0,1,absa_annotation_batch_003.csv,low,2,2
4cc7e8d7-0f3d-433e-b01d-fbf6557d30a1,"Nhiều shop bán hàng ba xạo quá, đặt mấy lần không thấy giao. Thất vọng với ứng dụng mua hàng này",negative,1,0,0,0,1,absa_annotation_batch_003.csv,low,2,2
e9939162-7219-4446-a674-fe6b3e9e8775,Mua hàng mà trả trước rồi ko đúng hàng rồi sao nên cho khách kiểm tra hàng rồi mới thanh toán thì sẽ hay hơn ok,neutral,1,0,0,0,1,absa_annotation_batch_003.csv,low,2,2
2a8913fa-b56a-4b26-800e-01353d018264,Em đặt hàng từ hồi T7 mà bây giờ vẫn chưa giao là sao ạ?,neutral,1,0,0,0,0,absa_annotation_batch_001.csv,low,2,1
169b5561-adea-4152-afdd-dd4d94472435,cập nhật xong mất luôn cái tài khoản 😌????,neutral,0,0,0,0,1,absa_annotation_batch_001.csv,low,2,1
9646a499-fb4d-48fa-bfd2-7e1a724148b3,"Ứng dụng chưa nhanh còn chậm, và chưa thể đăng xuất tài khoản khác được.",neutral,0,0,0,0,1,absa_annotation_batch_001.csv,low,2,1
0027fb22-3a9b-4b83-a286-321389ab0431,"Nói bấm là có mà bấm tìm ""vape"" k có nên đánh giá 1* khỏi thắc mắc oce",negative,0,1,0,0,0,absa_annotation_batch_001.csv,low,2,1
22dc1952-4a00-4cbc-8184-e11df9c62a81,Mặt hàng quá ít k bit mua gi,neutral,1,0,0,0,0,absa_annotation_batch_001.csv,low,2,1
66380bd0-5772-404f-978a-7fd031565082,Khắc phục lỗi nhanh,positive,0,0,0,0,1,absa_annotation_batch_001.csv,low,2,1
62f38b57-cf2c-4860-9468-8b0aea4f06e8,Sao hotline k gọi dc. Không thanh toán bằng credit card dc nữa vậy.,neutral,0,0,0,0,1,absa_annotation_batch_001.csv,low,2,1
b5f1895d-03ba-43d7-8c34-ae104bf57b4e,Nói chung không thể nào biết rõ được j vì tìm sản phẩm thấy ít quá,negative,1,0,0,0,0,absa_annotation_batch_001.csv,low,2,1
d649745c-ee39-4930-9bf0-0af8affb3068,không nên tải sendo chắc lượng sp cả vận chuyển củng rất lâu không bjo giao nhanh cho khách người ta đặc tức nhiên cần gấp r,negative,0,0,1,0,0,absa_annotation_batch_001.csv,low,2,1
90b22a05-b5e1-4573-8c50-3346675f2695,Ứng dụng liên tục báo j đấy rất bực bội. Nhưng mở đt ra méo có j. Lần sau phát hiện ra là do con sendo chạy ẩn. Xoá mẹ nó app luôn.,negative,0,0,0,0,1,absa_annotation_batch_001.csv,low,2,1
ec51b259-964d-4eb0-a543-aa35b864887d,Sao tải về mà mở lên trắng bóc màn hình . Xóa đi tải lại 2 lần r vẫn vậy . Oppo n1 lỗi do máy mình hay do app v ak ?,negative,0,0,0,0,1,absa_annotation_batch_001.csv,low,2,1
088571ff-1201-436a-997e-272adbec6fa2,Thuật toán lọc từ khoá tìm kiếm sản phẩm không được thông minh bằng shoppee và lazada,neutral,1,0,0,0,0,absa_annotation_batch_001.csv,low,2,1
8a7215d2-075b-4f57-b8fb-e60d3c20efeb,rất tốt ship vừa phải,positive,0,0,1,0,0,absa_annotation_batch_001.csv,low,2,1
b9f2a80f-c98e-47bf-b8f6-a37d0fd15e42,Tôi chưa mua hàng trên tiki Bao giờ nên tôi chưa dám đặt hàng,positive,1,0,0,0,0,absa_annotation_batch_001.csv,low,2,1
e778d1b2-abfa-4867-8ef3-7be98e7588c1,"Tôi thay điện thoại mới, tải app lại chỉ tới 71% là không tải được nữa , làm sao đây",neutral,0,0,0,0,1,absa_annotation_batch_002.csv,low,2,1
9be4628d-4e9c-46ea-815d-3212766d4e37,Lúc này sao đăng nhập hoài k được,negative,0,0,0,0,1,absa_annotation_batch_002.csv,low,2,1
2457188b-f444-4a85-aed9-10f91263f493,"Ứng dụng quá tệ, càng cập nhật càng tệ. Bó tay",negative,0,0,0,0,1,absa_annotation_batch_002.csv,low,2,1
1218951d-47d5-4586-a759-eb30dfac60c9,"Toàn hàng lậu từ thái lan, đề nghị admin kiểm duyệt lại",negative,1,0,0,0,0,absa_annotation_batch_002.csv,low,2,1
499ab30e-c570-4378-bf2c-83460c750b2a,App lỗi ko vào được khi nâng cấp lên Android 12 trên S21 Ultra. Đã xóa đi cài lại nhiều lần ko đc. Đề nghị nhà phát hành kiểm tra lại,neutral,0,0,0,0,1,absa_annotation_batch_002.csv,low,2,1
d1319e62-e226-4b27-bfb8-eb1ed9fb8343,"cty gì làm ăn lạ lùng v, ủa không có sản phẩm trong kho thì để hết đi chứ, nta đặt hàng để giao trong vòng 1 tuần đời từ t2-t6 h nt báo có vấn đề lưu kho xin hủy đơn ủa v đăng bán làm chi v? mua 2 lần cả 2 lần đều bị làm ăn cho lớn r có mấy vấn đề như này cũng xử lý không xong à?",negative,1,0,0,0,0,absa_annotation_batch_002.csv,low,2,1
bb1522ea-0524-4367-a6f4-970e9f1741a8,Chức năng tìm kiếm sản phẩm quá tệ!,negative,1,0,0,0,0,absa_annotation_batch_002.csv,low,2,1
fb790674-dadc-418a-b514-001d015b5c39,Chất lượng,positive,1,0,0,0,0,absa_annotation_batch_002.csv,low,2,1
a110266b-305d-4210-acd2-788d44c1d5cd,"Giao diện mới không đẹp , có sự trùng lập vs trang bán hàng khác , không còn nét riêng như trước , mình không thích sự thay đổi này",neutral,1,0,0,0,0,absa_annotation_batch_002.csv,low,2,1
e3dbd10f-217f-40fd-9025-177eba02a411,Chất lượng,positive,1,0,0,0,0,absa_annotation_batch_002.csv,low,2,1
3219da60-17c0-4b5d-945e-878e61316bdd,Đặt 4l hàng đều như hình,positive,1,0,0,0,0,absa_annotation_batch_002.csv,low,2,1
63e996c5-862f-4e40-b274-5e4ff9a15863,Nếu các shop gửi đúng size và màu nữa thì ok,positive,1,0,0,0,0,absa_annotation_batch_002.csv,low,2,1
44ed7ae1-4de0-4967-97b1-fbecd6ea5e99,"Đã nhiều lần mua hàng, luôn tin tưởng ủng hộ tiki. nhưng lần này khá thất vọng, tiki giao trễ hơn tg dự kiến đến hai ngày, tính từ lúc đặt là hẳn 1 tuần. hàng lúc nhận bị móp ở hộp, hộp không chắc chắn làm ảnh hưởng sản phẩm ở trong. boxset Another bị móp ở góc còn sách khác thì không có màng co, bìa hơi bẩn.",negative,1,0,0,0,0,absa_annotation_batch_002.csv,low,2,1
467e2799-b767-4b34-9ea4-dd3e17d50d1a,"Lúc trước ok,sau này mua hàng thấy khó chịu quá",negative,1,0,0,0,0,absa_annotation_batch_002.csv,low,2,1
d5536212-381f-48c1-a935-59270cee4ba8,Bán hàng thì phải có tâm đăng một dàn bán một nẻo người ta trả lại thì chan ko cho mua nữa là sao,neutral,1,0,0,0,0,absa_annotation_batch_002.csv,low,2,1
51a16556-675a-4488-98a4-da018d41a390,mình đặt hàng hơn 1 tuần rồi mà tiki vẫn chưa giao về. Muộn so với dự kiến tận 4 ngày và mình khá thất vọng.,negative,1,0,0,0,0,absa_annotation_batch_002.csv,low,2,1
f303768e-122e-4921-a6b2-21d9a5132ae7,hàng hết kho mà vẫn hiện lên còn sản phẩm,negative,1,0,0,0,0,absa_annotation_batch_002.csv,low,2,1
312bad1e-47c1-471e-99c7-edb9949f172e,Hàng về ko nguyên vẹn,neutral,1,0,0,0,0,absa_annotation_batch_002.csv,low,2,1
7d1cb1e9-0ae4-47a1-a798-95e4f8af0bc1,Mua hàng quá phức tạp,negative,1,0,0,0,0,absa_annotation_batch_002.csv,low,2,1
65c600d3-7c93-4060-ba33-089d663da55e,Ko thiết lập địa chỉ nhận hàng được vì hệ thống ko chấp nhận họ tên của khách hàng chỉ 2 chữ @@,negative,1,0,0,0,0,absa_annotation_batch_002.csv,low,2,1
ab19fce9-b788-4139-a33f-236a9f01bdfb,Tiki đc kiểm tra hàng ko,negative,1,0,0,0,0,absa_annotation_batch_002.csv,low,2,1
51fa196f-dee7-4736-96e3-1c76c99760c1,"Khá tốt, nói chung là mình tin tưởng tiki những món muốn mua chính hãng thì tiki là lựa chọn đầu tiên, khuyết điểm của tiki là chưa đa dạng sản phẩm không đáng vào nhu cầu của sinh viên",positive,1,0,0,0,0,absa_annotation_batch_002.csv,low,2,1
b0c116b3-7996-4b6d-a7fc-5a84f7f72a96,tôi rất hài lòng về sản phẩm của sendo,positive,1,0,0,0,0,absa_annotation_batch_002.csv,low,2,1
d5a28f5d-515f-4f0d-8f12-1966185d2387,Cập nhật xong ko vào được,neutral,0,0,0,0,1,absa_annotation_batch_003.csv,low,2,1
03608bb4-24df-4b5b-83c8-9958d682f4d7,"Hàng mua bị hỏng, gửi bảo hành không nhận, lấy lý do là không còn hộp giấy. 
Cái ổ cứng bảo hành 3 năm, mà mới 1,5 năm bị hỏng rồi.",negative,1,0,0,0,0,absa_annotation_batch_003.csv,low,2,1
668e14b4-611c-48fe-994b-958977fb916d,"Mua hàng ở tiki thì ok , mà tìm kiếm thì mất quá nhiều thời gian để tìm ra sp . Mong tiki cải thiện công cụ tìm kiếm chính xác hơn.",neutral,1,0,0,0,0,absa_annotation_batch_003.csv,low,2,1
77711dbe-b115-412f-a3f5-2c4732d73e4c,"Bình nước thủy tinh của Luminac ghi giá 84 nghìn, sao khi tính tiền lại là 99 nghìn?",positive,0,1,0,0,0,absa_annotation_batch_003.csv,low,2,1
78a4ee67-f3d1-43c7-8645-3fb66b2967c6,"Một vài sản phẩm của Shop không đảm bảo chất lượng, không giống giới thiệu, đôi khi rất thất vọng.",neutral,1,0,0,0,0,absa_annotation_batch_003.csv,low,2,1
7a48987d-63f5-4a18-8f13-bdfaa105dfaf,"Cập nhật phiên bản mới là bắt đăng nhập lại tài khoản vậy thì đừng kêu k h cập nhật pb mới, phiền quá đi",negative,0,0,0,0,1,absa_annotation_batch_003.csv,low,2,1
5aed1fd9-d7e1-466d-adb4-792a33a1af69,Toàn là giá đắc đỏ không,negative,0,1,0,0,0,absa_annotation_batch_003.csv,low,2,1
d4d7dda8-27e8-45ac-8023-6c4e6953b995,Tiki rất chất lượng,positive,1,0,0,0,0,absa_annotation_batch_003.csv,low,2,1
933a4a63-ed76-4795-9761-d45b491147eb,hàng oke vl,positive,1,0,0,0,0,absa_annotation_batch_003.csv,low,2,1
f39a01a5-d6ec-4490-b915-1e08f831aad4,không thể đăng kí đăng nhập. mã xác thực gủi nhưng nhập xong còn thời gian mà báo quá hạn,negative,0,0,0,0,1,absa_annotation_batch_003.csv,low,2,1
ffd6548d-913f-4681-a646-8829d568a639,hàng được 😃,neutral,1,0,0,0,0,absa_annotation_batch_003.csv,low,2,1
6462727b-a172-4dce-afdc-e541a02e4922,tạm. giá còn cao,neutral,0,1,0,0,0,absa_annotation_batch_003.csv,low,2,1
225fe03a-c638-4451-88ba-6de5c66ddca4,Điều thứ nhất ko rep nt khách hàng khi khách hàng hỏi về sản phẩm Điều thứ 2 người bán đợi chờ rep rất cáu Thứ 3 ko kèm theo sdt bên dưới dễ liên hệ Ko hài lòng về người bán,negative,1,0,0,0,0,absa_annotation_batch_003.csv,low,2,1
d0a1d78b-dc9f-4075-9f79-7ebae352837d,Tồn tại là không cho đồng kiểm. Trả hàng khó.,neutral,1,0,0,0,0,absa_annotation_batch_003.csv,low,2,1
bafe6347-91c2-4bf1-8297-7e073d1d0880,Toàn giới thiệu free mà ... ko thấy free,neutral,0,0,0,0,0,absa_annotation_batch_001.csv,low,2,0
