reviewid,content,sentiment,product,price,delivery,service,app,sentiment_original,sentiment_changed,content_polarity,mismatch_reason,flagged,product_prefill,price_prefill,delivery_prefill,service_prefill,app_prefill,prefill_review_note
b5f1895d-03ba-43d7-8c34-ae104bf57b4e,Nói chung không thể nào biết rõ được j vì tìm sản phẩm thấy ít quá,negative,1,0,0,0,0,negative,False,unclear,,False,1,0,0,0,0,
dd5261eb-d154-4121-a51e-d892a9f8ab8f,App mua sắm cskh rất kém săn sales ko giao hàng người bán và khâu vận chuyển xích mích tự hủy đơn hàng của khách và đổ thừa khách ko nghe máy. Rất tệ khi mua hàng ở app này mọi người qua shopee hay tiki mua hàng se ổn hơn.,negative,1,1,1,0,1,negative,False,negative,,False,1,1,1,0,1,
43464680-98f1-4e3b-b27a-e6c6ad6cd9c2,giao hàng thì phải thông báo trước cho khách. chứ đâu phải lúc nào cũng trực ở nhà để nhận hàng.,negative,1,0,1,0,0,negative,False,unclear,,False,1,0,1,0,0,
15c80d03-66e0-43b1-884b-8815fd056785,sao mk ấn vào gửi nhận xét mà toàn bị báo là xảy ra lỗi k vậy,neutral,0,0,0,0,1,neutral,False,unclear,,False,0,0,0,0,1,
9b956229-264c-4a1a-8cb1-bea0b45181ec,bình thường 0.4,positive,0,0,0,0,0,positive,False,unclear,,False,0,0,0,0,0,all aspects are 0; verify if review is general
55231634-31de-47f8-9e80-c723c632b20b,Đặt hàng toàn bị hủy thanh toán thì toàn bắt thanh toán trước,negative,1,0,0,0,1,negative,False,unclear,,False,1,0,0,0,1,
b9fa9b2b-6972-404a-9429-c784996fa804,Giao hàng lâu quá shop ơi,positive,1,0,1,0,0,positive,False,unclear,,False,1,0,1,0,0,
1ce1905d-e1c8-4098-8032-a7f4ef34d38c,tiki bị lỗi hay sao đấy ạ. E k vào xem sản phẩm đc. Sherch sản phẩm xog chỉ nhìn giá. Còn khi bấm vào xem chi tiết thì bị trắng màn hình rồi văng ra ngoài. Em đã thử xóa ứng dụng tải lại nhưng k khắc phục đc. Mong là tiki sẽ đc sửa lỗi ạ.,neutral,1,1,0,0,1,neutral,False,unclear,,False,1,1,0,0,1,
9caf6ab6-b9bf-44db-a4c9-fcc30cded5fe,tôi rất hài long với tiki,positive,0,0,0,0,0,positive,False,positive,,False,0,0,0,0,0,all aspects are 0; verify if review is general
87cbd674-b80c-4c1f-9108-76b6cd3d92f7,Chờ cài đặt lâu lắm Lâu quá không thể hiểu được tệ bạc Nói chung là vậy,negative,0,0,0,0,1,neutral,True,negative,score-based sentiment is neutral but content looks negative,True,0,0,0,0,0,review sentiment auto-adjusted; manual review recommended; all aspects are 0; verify if review is general
3523499c-dad2-4618-99ef-390deaa84326,tạo tài khoản khó bỏ mẹ.xoá luôn cho nhanh,negative,0,0,0,0,0,negative,False,unclear,,False,0,0,0,0,0,all aspects are 0; verify if review is general
7c71fafd-8044-4ffe-a547-ca8cd1dfa715,Hàng chính hãng giao nhanh,positive,1,0,0,0,0,positive,False,unclear,,False,1,0,0,0,0,
15ea7877-80cb-48a1-bee8-94fe7deaea67,"Kb tại sao mình k thể xem giỏ hàng đc, vào k hiện gì cả lúc trước rất thích tiki mua hàng cg ok nhưng hôm qua đến giờ mình muốn mua mà k thể nhìn đc sp trong giỏ",positive,0,0,0,0,1,neutral,True,positive,score-based sentiment is neutral but content looks positive,True,1,0,0,0,0,review sentiment auto-adjusted; manual review recommended
7d3d0416-1d1e-4439-bbaf-b67bc287900b,Ko có tai nghe ko dây samsung,positive,0,0,0,0,0,positive,False,unclear,,False,0,0,0,0,0,all aspects are 0; verify if review is general
b9ca2f63-829f-4d25-a8e1-0338c25c2516,Giao hàng mau lẹ nhưng cây nhỏ quá,neutral,1,0,1,0,0,neutral,False,unclear,,False,1,0,1,0,0,
14a5a961-1307-479e-b506-9205f5b37da3,Mới biết nên còn lủng cũng đặt hàng Sendo có thể đơn giãn thể thức khi khách hàng muốn mua nhiều mặt hàng trong một lần ( một đơn hàng gồm nhiều mặt hàng khác nhau),neutral,1,0,0,0,1,neutral,False,unclear,,False,1,0,0,0,1,
fd95bc65-b011-44f0-9d71-0344486a4a9c,Lừa đảo khách hàng,negative,1,0,0,0,0,negative,False,negative,,False,1,0,0,0,0,
2f9215fd-9f08-4a21-b250-7ac4cee4522b,"Phiên bản mới thông báo kêu ""tiki"" nghe toàn bị giật mình. Âm thông báo kêu tiki thực sự rất rất khó chịu",negative,0,0,0,0,0,negative,False,negative,,False,0,0,0,0,0,all aspects are 0; verify if review is general
6b14909f-cbfa-456c-826e-7c392796f5a8,"Đơn hàng 2 thág không giao cũng không cho hủy, nhắn tin yêu cầu hỗ trợ hủy thì không trả lời, tiki làm ăn như vậy đấy chẳng muốn mua hàng trên đây",negative,1,0,0,1,1,negative,False,negative,,False,1,0,0,1,1,
d72a540f-5f28-46a7-b981-3300629d6ba2,moi nhap ma chua mua gi neu tot se xai ung dung nay quan trong la nha ban hang đung to ve ko can khach du lich su nhung neu ko hap se ko mua,positive,0,0,0,0,0,positive,False,unclear,,False,0,0,0,0,0,all aspects are 0; verify if review is general
6cd801c5-9587-4539-b01b-4986abe441b3,Cài đặt lâu quá,neutral,0,0,0,0,0,neutral,False,unclear,,False,0,0,0,0,0,all aspects are 0; verify if review is general
60eeaa50-c477-4ef2-839c-84f927aab7f7,"giao hàng nhanh, chính sách tốt có đổi trả, giải quyết khiếu nại nhanh",positive,1,0,1,1,0,positive,False,positive,,False,1,0,1,1,0,
744459a2-b051-41ca-ac51-65d6553e6647,Càng ngày càng như qq giao hàng thì trể liên hệ thì chả biết chát trực tiếp ở đâu😡😡,negative,1,0,1,0,0,negative,False,unclear,,False,1,0,1,0,0,
f5cd37dc-3619-4e0d-a4f0-bef21c451b02,"TiKi giao hàng nhanh, nhân viên giao hàng nhiệt tình và thân thiện. Sẽ ủng hộ TiKi !",positive,1,0,1,1,0,positive,False,positive,,False,1,0,1,1,0,
fd234c68-c5e7-4ece-bb5c-021d5cc7560c,"Đặt ở Tiki rất là nhiều lần rồi,lần nào cũng vô cùng hài lòng lắm luôn😊😊Gói hàng vào hộp rất là kĩ lưỡng,sách mới,đẹp,không hư hại hay rách gì,giá thành rất ổn😉Với lại ưu điểm chính là giao hàng vô cùng nhanh,đặt hôm nay thì trưa ngày mốt đã giao tới😁😁😁Mong Tiki nhập nhiều sách Tiểu thuyết ngôn tình về ạ😊",positive,1,1,1,0,0,positive,False,positive,,False,1,1,1,0,0,
2b954ed2-edb7-43c3-9286-ef39e3c56e05,"đơn hàng đặt từ 20/08 đến tận giữa tháng 10 ngâm kho và không có động thái giao hàng, liên hệ CSKH phản ánh cũng không giải quyết, tức tối phải hủy đơn và mất 2 tháng chờ cho đơn hàng giao với phạm vi 80km. Quá kinh khủng.",negative,0,0,1,1,0,negative,False,unclear,,False,1,0,1,0,1,
e9c00b5b-e27b-4396-b116-d7d7fea51789,Giao hàng lâu vãi chưởng,negative,1,0,1,0,0,negative,False,unclear,,False,1,0,1,0,0,
8b022701-8676-4034-9798-2a3ca4f336dd,"Tiki chăm sóc khách hàng cực tệ, tôi cực kì thất vọng với cách phục vụ này. Tôi gửi khiếu nại lập tức nhận được thông tin kết nối giới thiệu nhân viên tên Vân. Tôi gửi nội dung chờ hoài chẳng thấy phản hồi (khoảng 20 phút). Tôi vừa rời khỏi máy sau đó vào lại thì nhận 2 tin nhắn nói do không thấy tôi phản hồi nên Tiki kết thúc cuộc trò chuyện. Chẳng lẽ chỉ có khách hàng mới phải chờ Tiki còn Tiki thì không? Hệ thống không hề hiển thị thời gian chat để biết là mỗi bên phải chờ bao lâu.",negative,1,0,0,1,0,negative,False,negative,,False,1,0,0,1,0,
61b34b4f-b388-4bc3-a40d-603d45fce670,"Nghĩ sao trên hình thì to đẹp mà đến khi giao hàng thì nhỏ, ko giống trên hình là sao",negative,1,0,1,0,0,negative,False,unclear,,False,1,0,1,0,0,
f83d39ee-8b3e-44dd-a47b-7ca060b559bf,Đọc comen là muốn cho 1 sao rồi,negative,0,0,0,0,0,negative,False,unclear,,False,0,0,0,0,0,all aspects are 0; verify if review is general
b71c8bde-7d79-4683-92fb-f019087d01c4,Khi xem thông tin chi tiết bị lỗi cần khắc phục.,neutral,0,0,0,0,1,neutral,False,unclear,,False,0,0,0,0,1,
9c44c408-da5a-48b5-8bd6-63e95270d917,"Dịch vụ giao hàng quá tệ, toàn giao vào những lúc mình bận họp. Hẹn giờ giao lại nhưng nhân viên giao hàng k để tâm, lại tới vào khung giờ mình ko lấy được rồi auto hủy đơn hàng ...",negative,1,0,1,1,1,negative,False,negative,,False,1,0,1,1,1,
a3d346af-194f-4942-b990-2c712ed18365,"Để theo dõi thêm ít thời gian nữa nhé, chưa thể nói trước điều gì.",neutral,0,0,0,0,0,neutral,False,unclear,,False,0,0,0,0,0,all aspects are 0; verify if review is general
f35c523f-4472-44a6-8ef0-1c02a54a5e84,Ko đặt được hàng.viet ho va ten day du ma no cu thong bao la : viet ho va ten ko co cac ki tu dac biet va so,negative,1,0,0,0,0,negative,False,unclear,,False,1,0,0,0,0,
0c5503d0-b30e-4f57-8524-1a8208c17e8b,"Mua 1 quyển sách mà cứ tự động tính tiền các quyển giới thiệu. Lại mất công 
tích lại.",neutral,0,1,0,0,0,neutral,False,unclear,,False,0,1,0,0,0,
f95c42a4-94b6-4541-9a39-f846c46298a8,"Mình rất tin tưởng khi mua hàng trên tiki. Ứng dụng tốt, ko đơ giật hay lag ngay cả lúc cao điểm mua sắm.",positive,1,0,0,0,1,positive,False,unclear,,False,1,0,0,0,1,
d649745c-ee39-4930-9bf0-0af8affb3068,không nên tải sendo chắc lượng sp cả vận chuyển củng rất lâu không bjo giao nhanh cho khách người ta đặc tức nhiên cần gấp r,negative,0,0,1,0,0,negative,False,unclear,,False,0,0,1,0,0,
90b22a05-b5e1-4573-8c50-3346675f2695,Ứng dụng liên tục báo j đấy rất bực bội. Nhưng mở đt ra méo có j. Lần sau phát hiện ra là do con sendo chạy ẩn. Xoá mẹ nó app luôn.,negative,0,0,0,0,1,negative,False,unclear,,False,0,0,0,0,1,
de7b79ae-a884-4286-abc2-619205cebcc8,Amazon túc hơn,negative,0,0,0,0,0,negative,False,unclear,,False,0,0,0,0,0,all aspects are 0; verify if review is general
c14f4a7d-1f5d-4001-a0fb-348ce83a4825,Mình muốn xài mà không biết vào shop đó mua nhiều món mà ko biết sao,neutral,0,0,0,0,0,neutral,False,unclear,,False,0,0,0,0,0,all aspects are 0; verify if review is general
2e8e8c9d-e798-482b-b497-5150171f8002,Hàng ngon giao nhanh,positive,1,0,0,0,0,positive,False,positive,,False,1,0,0,0,0,
ec51b259-964d-4eb0-a543-aa35b864887d,Sao tải về mà mở lên trắng bóc màn hình . Xóa đi tải lại 2 lần r vẫn vậy . Oppo n1 lỗi do máy mình hay do app v ak ?,negative,0,0,0,0,1,negative,False,unclear,,False,0,0,0,0,1,
ba2e73a9-ec07-4804-b322-df51974fd02c,verry good,positive,0,0,0,0,0,positive,False,unclear,,False,0,0,0,0,0,all aspects are 0; verify if review is general
a7e5a883-7263-4e8d-ac3f-f76d007d8367,Ship hàng hơi chậm,positive,1,0,1,0,0,positive,False,unclear,,False,1,0,1,0,0,
9647f5e8-c7d3-4911-8fbd-de629f7e8ee3,tạm được😆😆,positive,0,0,0,0,0,positive,False,unclear,,False,0,0,0,0,0,all aspects are 0; verify if review is general
e475ad23-2e4e-4c77-a64f-14ae818d3fb7,Nếu mình mún múa xe máy mình cần giấy tờ gì AK của,neutral,0,0,0,0,0,neutral,False,unclear,,False,0,0,0,0,0,all aspects are 0; verify if review is general
09c31361-f98b-4fc2-a062-152e0b3e73e0,"Đang tải, đọc bình luận xong hủy tải luôn.",neutral,0,0,0,0,0,neutral,False,unclear,,False,0,0,0,0,0,all aspects are 0; verify if review is general
0c5d8e80-3650-41d6-8e63-b58ead09d9ea,Hàng rất tôt,positive,1,0,0,0,0,positive,False,positive,,False,1,0,0,0,0,
6cc9a6c8-e138-46d5-a203-28bc5fbb3730,Cũng thấy tiên còn hàng chửa tới,neutral,1,0,0,0,0,neutral,False,unclear,,False,1,0,0,0,0,
7de56647-1a53-400a-8171-38d8df159074,"Sendo ban hang rẻ hơn so với trang TM điện tử khác, thường miễn ship và có voucher gỉam giá. Giao diện dễ sử dụng, Nhưng hàng sendo bán thường không chât luong như tiki, lazada, nhiều Hang nhái. Về thời trang thì zỏm thôi rồi, mua về là vứt. Đề nghị sendo kiểm duyệt shop và sản phẩm trước khi đăng bán, mong sendo cải tiến, dù sao cũng luôn ủng hộ sendo",positive,1,1,1,0,0,neutral,True,positive,score-based sentiment is neutral but content looks positive,True,1,1,1,0,0,review sentiment auto-adjusted; manual review recommended
3ec2e4b5-c30a-49f8-ad63-fded07aa2ac7,Cái lmm ra suốt ngày coi cái cc j cũng quảng cáo của tụi m nổi lên 1 video quảng cáo chục lần ngáo hả j,negative,0,0,0,0,0,negative,False,unclear,,False,0,0,0,0,0,all aspects are 0; verify if review is general
088571ff-1201-436a-997e-272adbec6fa2,Thuật toán lọc từ khoá tìm kiếm sản phẩm không được thông minh bằng shoppee và lazada,neutral,1,0,0,0,0,neutral,False,unclear,,False,1,0,0,0,0,
5a0a322d-b44e-41a4-b1e7-8262aaf2c62f,ứng dụng này rất tiện lợi,positive,0,0,0,0,1,positive,False,unclear,,False,0,0,0,0,1,
b0b3ed58-9311-417a-a399-af98589733ee,Tẹ lắm không thích ứng dụng này,negative,0,0,0,0,1,negative,False,unclear,,False,0,0,0,0,1,
ba586414-3767-426c-9d4f-b4ac7441e04c,"đơn hàng đầu tiên giao hàng nhanh vượt dự kiến rất hài lòng. đơn hàng thứ 2, đã thanh toán trước hẹn 26/7 giao hàng, nhận thông báo lần 1 hết hàng dự kiến chuyển sang ngày 29/7 nhưng đến hẹn lại nhận tiếp thông báo dự kiến 06/8 mới nhận được hàng. Tiki xử lý vấn đề kém, tình trạng giao hàng delay không chấp nhận được.",positive,1,0,1,0,1,negative,True,positive,score-based sentiment is negative but content looks positive,True,1,0,1,0,1,review sentiment auto-adjusted; manual review recommended
4f8b13b3-6eab-44e6-b503-2a570e223eb8,Ung dung tốt,positive,0,0,0,0,0,positive,False,unclear,,False,0,0,0,0,0,all aspects are 0; verify if review is general
ff920f57-e59f-48c9-b283-a9b0a5853c91,"Sao không download về được vậy ad , mong ad có thể cải thiện nhanh chóng quá tệ 😑👎",negative,0,0,0,0,0,negative,False,negative,,False,0,0,0,0,0,all aspects are 0; verify if review is general
187a0d0a-84b2-478d-9d84-5dd891aad1a4,em mog tiki giào hàng nhanh hơn tí .. chứ hàng em tiki hẹn tới 1 tuần ms giao ..huhu.. em hóng hàng 😫😫,positive,0,0,1,0,0,neutral,True,positive,score-based sentiment is neutral but content looks positive,True,1,0,0,0,0,review sentiment auto-adjusted; manual review recommended
331fe4fc-d713-489d-bdfc-ced8db5749bb,một số lỗi nhỏ.còn lại ok,positive,0,0,0,0,1,positive,False,unclear,,False,0,0,0,0,1,
a53684a1-7438-4f5d-8446-6fae52e89d27,"Sản phẩm tốt đúng như quảng cáo, Nhân viên giao hàng nhanh chóng và thân thiện",positive,1,0,1,1,0,positive,False,positive,,False,1,0,1,1,0,
69350c32-d494-4256-a74e-e4a3930f2dc1,"Rất tốt, luôn ủng hộ Tiki",positive,0,0,0,0,0,positive,False,positive,,False,0,0,0,0,0,all aspects are 0; verify if review is general
8a7215d2-075b-4f57-b8fb-e60d3c20efeb,rất tốt ship vừa phải,positive,0,0,1,0,0,positive,False,positive,,False,0,0,1,0,0,
06d44969-9d2c-4206-a2d4-a1f45d8c435e,"Vì mới đặt hàng, chưa nhận nên chưa thể cho đánh giá chính xác, hãy để sau khi nhận hàng đã nhé.",neutral,1,1,0,0,0,neutral,False,unclear,,False,1,1,0,0,0,
15d08291-5887-45e9-8c27-9d3ffcecbcf0,"Sản phẩm chất lượng đóng gói kỹ càng và có đầy đủ thông tin rõ ràng ,cảm ơn Tiki nhé",positive,1,0,1,0,0,positive,False,positive,,False,1,0,1,0,0,
08de3bee-381d-4049-ba32-48ba493d2384,Có shop lừa đảo chán vloz,negative,0,0,0,0,0,neutral,True,negative,score-based sentiment is neutral but content looks negative,True,0,0,0,1,0,review sentiment auto-adjusted; manual review recommended; all aspects are 0; verify if review is general
e9578775-5a95-44ce-b2ec-22073224db56,Làm ăn rất bát nháo Thánh toán mua 3g xong tiền trừ bị lỗi không hoàn tiền luôn Phục vụ dở tệ sẽ không quay lại,negative,0,1,0,1,1,negative,False,negative,,False,0,1,0,1,1,
a6e8e91a-ac91-4201-ad4a-ae814c9ae42f,"Mua hàng đã thanh toán trước, nhưng cho bao lâu cuối cùng do dịch ko gửi đi cung ko hoàn tiên j hết, dịch vụ chăm sóc khách hàng kém ..",negative,1,0,0,1,1,negative,False,negative,,False,1,0,0,1,1,
13c87082-a7d8-4ac6-a6f1-83abd0911042,OK tốt lắm tiki chuyển hàng rất nhanh cho 5sao nhé,positive,1,0,0,0,0,positive,False,positive,,False,1,0,0,0,0,
ce735e46-5d9f-4026-925f-614b53a1d78c,Shop quảng cáo là miễn phí ship mà khi đặt hàng thì vẫn thu phí ship hàng là sao vậy,neutral,1,1,1,0,0,neutral,False,unclear,,False,1,1,1,0,0,
c836ada2-9351-4f4b-980e-078ed7fdec6e,Mới tải về nè xem như thế nào mong sẽ tốt,neutral,0,0,0,0,0,neutral,False,unclear,,False,0,0,0,0,0,all aspects are 0; verify if review is general
7005790c-840e-45e4-861a-96855f2f873a,"Hàng không có,đăng lên làm gì",negative,1,0,0,0,0,negative,False,unclear,,False,1,0,0,0,0,
0ba14fe2-0e70-41f4-a828-06712a63dbaf,Cc tụi bây lừa đảo hả.me cái ốp trong ngoài Vios tụi bây bán j mấy triệu mẹ.zay mà kêu giảm giá lol gì,negative,0,1,0,0,0,negative,False,negative,,False,0,1,0,0,0,
b9f2a80f-c98e-47bf-b8f6-a37d0fd15e42,Tôi chưa mua hàng trên tiki Bao giờ nên tôi chưa dám đặt hàng,positive,1,0,0,0,0,positive,False,unclear,,False,1,0,0,0,0,
0a47162f-0b70-4b21-87b9-ed49f51d99b3,Tốt. Nếu thêm nhiều hàng mới giảm giá nữa thì tuyệt hơn.,positive,1,1,0,0,0,positive,False,unclear,,False,1,1,0,0,0,
